"","country","date","changeFX","diffInt"
"1606","Saudi.Arabia",2001-10-31,-0.000266631117430845,0.000786357406623575
"1607","Saudi.Arabia",2001-11-30,5.33319111615823e-05,0.000199969338701198
"1608","Saudi.Arabia",2001-12-31,5.33290670206865e-05,0.000199958675873345
"1609","Saudi.Arabia",2002-01-31,-2.66641780117315e-05,0.000333251134471725
"1610","Saudi.Arabia",2002-02-28,2.66641780117297e-05,0.0002799309521936
"1611","Saudi.Arabia",2002-03-29,-2.66641780117315e-05,3.99960004053269e-05
"1612","Saudi.Arabia",2002-04-30,0,0.000146644181488319
"1613","Saudi.Arabia",2002-05-31,-2.66648890089659e-05,0.000213299206269235
"1614","Saudi.Arabia",2002-06-28,5.33290670206865e-05,0.000186629341340235
"1615","Saudi.Arabia",2002-07-31,-2.66641780117315e-05,0.000386561011471782
"1616","Saudi.Arabia",2002-08-30,0,0.000653067775658376
"1617","Saudi.Arabia",2002-09-30,2.66641780117297e-05,0.000932798596480079
"1618","Saudi.Arabia",2002-10-31,2.66634670520775e-05,0.000586416479114487
"1619","Saudi.Arabia",2002-11-29,-7.99925340727275e-05,0.00029327468049978
"1620","Saudi.Arabia",2002-12-31,2.66648890089059e-05,0.000479846458343413
"1621","Saudi.Arabia",2003-01-31,-5.33304890531974e-05,0.000293282499802691
"1622","Saudi.Arabia",2003-02-28,2.66656000442722e-05,0.000359916023480713
"1623","Saudi.Arabia",2003-03-31,-2.66656000442825e-05,0.000333268904430377
"1624","Saudi.Arabia",2003-04-30,2.66656000442722e-05,0.00029327468049978
"1625","Saudi.Arabia",2003-05-30,2.66648890089059e-05,0.000333251134471725
"1626","Saudi.Arabia",2003-06-30,-2.66648890089659e-05,0.000373243759165109
"1627","Saudi.Arabia",2003-07-31,2.66648890089059e-05,0.00045319436148824
"1628","Saudi.Arabia",2003-08-29,-1.33323556273892e-05,0.000586455559479571
"1629","Saudi.Arabia",2003-09-30,0,0.000493178813970975
"1630","Saudi.Arabia",2003-10-31,-1.33325333814613e-05,0.000506511347352349
"1631","Saudi.Arabia",2003-11-28,2.66648890089059e-05,0.000386561011471782
"1632","Saudi.Arabia",2003-12-31,0,0.000159974404436433
"1633","Saudi.Arabia",2004-01-30,-2.66648890089659e-05,0.000213299206269235
"1634","Saudi.Arabia",2004-02-27,-7.99989333902217e-05,0.00019998533507541
"1635","Saudi.Arabia",2004-03-31,0,6.66662222499026e-05
"1636","Saudi.Arabia",2004-04-30,7.99989333902078e-05,5.33290670206865e-05
"1637","Saudi.Arabia",2004-05-31,2.66648890089059e-05,0.000119983202495716
"1638","Saudi.Arabia",2004-06-30,0,0.000319923221156338
"1639","Saudi.Arabia",2004-07-30,-2.66648890089659e-05,0.000266616899758299
"1640","Saudi.Arabia",2004-08-31,0,0.000253287742894067
"1641","Saudi.Arabia",2004-09-30,0,0.000133317335450417
"1642","Saudi.Arabia",2004-10-29,0,5.33290670206865e-05
"1643","Saudi.Arabia",2004-11-30,2.66648890089059e-05,3.99960004053269e-05
"1644","Saudi.Arabia",2004-12-31,0.000106652446441529,5.33219579949465e-05
"1645","Saudi.Arabia",2005-01-31,-0.00013331733545049,0.000133317335450417
"1646","Saudi.Arabia",2005-02-28,-3.99986667164431e-05,2.66659555759436e-05
"1647","Saudi.Arabia",2005-03-31,6.66635557254797e-05,0.000239952010749379
"1648","Saudi.Arabia",2005-04-29,-1.33323556273892e-05,0.000133315558123062
"1649","Saudi.Arabia",2005-05-31,-1.33325333814613e-05,6.13281817852288e-05
"1650","Saudi.Arabia",2005-06-30,0,0.000159978669851931
"1651","Saudi.Arabia",2005-07-29,2.66648890089059e-05,0.00027993841537717
"1652","Saudi.Arabia",2005-08-31,3.99960004053269e-05,0.000333237808246341
"1653","Saudi.Arabia",2005-09-30,0.000426524498302214,0.000492942275784324
"1654","Saudi.Arabia",2005-10-31,-0.000439856320695845,0.000359896833460077
"1655","Saudi.Arabia",2005-11-30,1.33318223935982e-05,0.000453176239995204
"1656","Saudi.Arabia",2005-12-30,-2.66638225271592e-05,0.000226619832871318
"1657","Saudi.Arabia",2006-01-31,2.66638225271298e-05,0.000413198361082736
"1658","Saudi.Arabia",2006-02-28,-3.99960004053205e-05,0.000306595130205089
"1659","Saudi.Arabia",2006-03-31,1.33321778782745e-05,-5.33297780275661e-05
"1660","Saudi.Arabia",2006-04-28,3.9995467185647e-05,-0.000266666668246928
"1661","Saudi.Arabia",2006-05-31,0,-0.000453375656159781
"1662","Saudi.Arabia",2006-06-30,-0.000133324445234385,-0.000440096828404036
"1663","Saudi.Arabia",2006-07-31,9.33289780487165e-05,-0.000266677335340537
"1664","Saudi.Arabia",2006-08-31,1.33320001334939e-05,-0.000146661778203613
"1665","Saudi.Arabia",2006-09-29,-1.33320001334561e-05,-0.000119996000277435
"1666","Saudi.Arabia",2006-10-31,-2.666453350563e-05,-0.000106665244564561
"1667","Saudi.Arabia",2006-11-30,2.6664533505655e-05,-0.000320021337486963
"1668","Saudi.Arabia",2006-12-29,-2.666453350563e-05,-0.000506761272947267
"1669","Saudi.Arabia",2007-01-31,0.00011998480206899,-0.000400005338737997
"1670","Saudi.Arabia",2007-02-28,-0.000119984802068959,-0.000173336800503247
"1671","Saudi.Arabia",2007-03-30,0,-0.000360040808513824
"1672","Saudi.Arabia",2007-04-30,0.00011998480206899,-0.000319991469624646
"1673","Saudi.Arabia",2007-05-31,-6.66564460361999e-05,-0.000293341157867656
"1674","Saudi.Arabia",2007-06-29,6.66564460363024e-05,-0.000346662047977615
"1675","Saudi.Arabia",2007-07-31,-6.66564460361999e-05,-0.000373358228218629
"1676","Saudi.Arabia",2007-08-31,9.33177804377616e-05,-0.000493349788332458
"1677","Saudi.Arabia",2007-09-28,-0.00248255002505692,-0.00052131720658543
"1678","Saudi.Arabia",2007-10-31,-8.01849600172134e-05,-0.000374281517536057
"1679","Saudi.Arabia",2007-11-30,-0.00702773740853646,-0.00269541942167221
"1680","Saudi.Arabia",2007-12-31,0.00952381772475965,-0.00266983645660102
"1681","Saudi.Arabia",2008-01-31,-0.000333340003220024,-0.00048020489664639
"1682","Saudi.Arabia",2008-02-29,-0.00128105918397738,-0.00140304014998584
"1683","Saudi.Arabia",2008-03-31,0.00181434986669608,-0.00216158600411144
"1684","Saudi.Arabia",2008-04-30,-0.000213282146426955,-0.000693481303797725
"1685","Saudi.Arabia",2008-05-30,3.99938676123111e-05,-0.00048003201135132
"1686","Saudi.Arabia",2008-06-30,-0.000239987201834502,-0.000306734150584215
"1687","Saudi.Arabia",2008-07-31,0.000133333333530924,-3.99981334257952e-05
"1688","Saudi.Arabia",2008-08-29,2.6664533505655e-05,0.000399882706402953
"1689","Saudi.Arabia",2008-09-30,0.00283571052783098,-0.00106411289636748
"1690","Saudi.Arabia",2008-10-31,-0.0025957617157595,0.00159818905962692
"1691","Saudi.Arabia",2008-11-28,9.3297880206496e-05,0.00133187734453637
"1692","Saudi.Arabia",2008-12-31,0.000399749495642708,0.000399589759835737
"1693","Saudi.Arabia",2009-01-30,-0.000133232077151963,3.99714870111755e-05
"1694","Saudi.Arabia",2009-02-27,-0.000586432110635371,0.000119980003476598
"1695","Saudi.Arabia",2009-03-31,0,7.99882684298048e-05
"1696","Saudi.Arabia",2009-04-30,-6.66617781609821e-05,3.99976001494048e-05
"1697","Saudi.Arabia",2009-05-29,1.33327111403713e-05,-7.99989333902217e-05
"1698","Saudi.Arabia",2009-06-30,0,-0.000173339111737806
